drug_id	smiles
drug_5488822	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)C4=CC=C(C=C4)OC)O)O)O
drug_102066469	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)COC(=O)CCCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC6=CNC7=CC=CC=C76)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CC8=CN=CN8)C(=O)N[C@@H](CC(C)C)CN[C@@H](CC(C)C)C(=O)N)O)N9CCC=C9)O
drug_2239	CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O
drug_119192	COC1=C(C(=CC=C1)OC)C2=CC(=NN2C3=C4C=CC(=CC4=NC=C3)Cl)C(=O)NC5(C6CC7CC(C6)CC5C7)C(=O)O
drug_61263	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=O)C)C
drug_4612	CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO
drug_409518	CCC1CN2CCC3(C2CC1C(=COC)C(=O)OC)C4=CC=CC=C4NC3=O
drug_196996	CP(=O)(O)F
drug_2467	COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC
drug_6533629	CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)O
drug_6328144	[Ra]
drug_6480642	CC(=CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCC/C(=C/CCC(C)(C=C)O)/C)O)O)O)O)O)O)C
drug_65869	C1=CC(=CC=C1S(=O)(=O)NC=NCCSCC2=CSC(=N2)N=C(N)N)Br
drug_6291	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC
drug_60472	C1CC(N(C1)C(=O)C(CCCCN)OP(=O)(CCCCC2=CC=CC=C2)O)C(=O)O
drug_6602241	C#CCN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O
drug_4452	CC1C(CCN1CC2=CC=CC=C2)NC(=O)C3=CC(=C(C=C3OC)NC)Cl
drug_71693	C1COCCN1CCCC2=CC=C(C=C2)COC3=CC=CC=C3
drug_6077	CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
drug_5281656	C1=C(C=C2C(=C1O)C(=O)C3=CC(=C(C=C3O2)O)O)O
drug_135659058	CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C.CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl
drug_34755	C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O
drug_6473866	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(\C1)/C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
drug_44123781	CC1=C(C=CC2=C1OC(=O)C(=C2)NC(=O)C)O[C@H]3[C@@H]([C@@H]([C@H](C(O3)(C)C)OC)O)O
drug_73755101	CN(CC(=O)O)[14C](=O)CN
drug_5193	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C
drug_8216	CCCCCCCCC=CCCCCCCCCCCCC(=O)O
drug_68911	C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC)C
drug_8033	CC(C)(C)OOC(C)(C)C
drug_5491959	C[C@@H](C(=O)N[C@@H](CC12C=CC3(C(C1S2)S3)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N5CCC[C@H]5C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C=O)C(=O)N[C@@H](C)C(=O)O)N
drug_7485	COC1=CC=C(C=C1)[N+](=O)[O-]
drug_610479	CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O
drug_71301472	CCCCCN1C2=CC=CC=C2C(=N1)C(=O)N[C@@H](C(C)C)C(=O)N
drug_24621	[O-][Mo](=O)(=O)[O-]
drug_428373	CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NCCC(=O)OC(C(=O)N2CCCC2C(=O)N1)CC(C)C)C)C)C(C)C)C
drug_26218	[O-][V](=O)=O
drug_9815587	C1[C@H](CN2[C@@H]1C(=O)N[C@H](C2=O)CO)O
drug_6950	CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O
drug_4659569	CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-]
drug_24763	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO[C@]4([C@H]([C@@H]([C@H](O4)CO)O)O)CO[C@]5([C@H]([C@@H]([C@H](O5)CO)O)O)CO[C@]6([C@H]([C@@H]([C@H](O6)CO)O)O)CO[C@]7([C@H]([C@@H]([C@H](O7)CO)O)O)CO[C@]8([C@H]([C@@H]([C@H](O8)CO)O)O)CO[C@]9([C@H]([C@@H]([C@H](O9)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO)O)O)O)O
drug_11526038	CC[C@H](C(=O)O)OC1=CC=CC(=C1)CN(CCCOC2=CC=C(C=C2)OC)C3=NC4=CC=CC=C4O3
drug_736681	CCOC(=O)/C=C/C1=CC(=C(C=C1)O)OC
drug_24978538	CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C
drug_5362440	CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5
drug_15531	C1=C(C=C(C(=C1Br)O)Br)C#N
drug_134467	CCCC(CC(C)O)C(=O)O
drug_9164	C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1
drug_654	CCOP(=O)(O)OCC
drug_5281712	C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
drug_46213929	CC1=CC(=NN1)NC2=NN3C(=C(N=C3C(=C2)CN4CCOCC4)C)CC5=C(C=C(C=C5)Cl)F
drug_196181	C1[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@H]3[C@@H]([C@H](O[C@]3(O1)CO)CO)O
drug_6918130	CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@@H]1[C@H]([C@@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O
drug_6918456	CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4
drug_10945497	COC(=O)C(C1CCCC[NH2+]1)C2=CC=CC=C2.[Cl-]
drug_2468	CCCCN=C(N)N=C(N)N
drug_441095	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)OC2C[C@@]([C@H]([C@@H](O2)C)O)(C)O)C)OC3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
drug_9876378	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)N5C=NN=N5)C)/C)O)OC)C)C)/C)OC
drug_4549	C1=CC=C(C=C1)CCCNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O
drug_4788	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O
drug_2160	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
drug_56603655	COCCOC(=O)NCCCC[C@@H](C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC
drug_60651	CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F
drug_12447833	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(CO6)O)O)O)C)C)C2C1(C)O)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O
drug_468595	CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F
drug_457	C[N+]1=CC=CC(=C1)C(=O)N
drug_91520	C1=CO[C@H]([C@H]2[C@@H]1[C@@H]([C@H]3[C@@]2(O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
drug_9324	CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)OC(=O)C
drug_24963252	CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)C[C@H](CO)O
drug_10914	C[Si]1(O[Si](O[Si](O1)(C)C)(C)C)C
drug_439498	C([C@@H](C(=O)NCC(=O)O)N)S
drug_5385144	C1CCC(CC1)C(/C=C/C(=O)O)O
drug_4068248	CCOC(=O)C1=CC(=C(C=C1)NC2CCCCC2)N
drug_9820526	CC1=CC(=O)N(C1=O)NC2=NC(=NC3=C2C(=CC=C3)OC)C4=CC=CS4
drug_5857	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34
drug_24833	[O-]S(=O)(=O)[O-].[Tl+].[Tl+]
drug_162008	CC(C)(C)C1=CC=[N+](C=C1)COCC2=CC=[N+](C=C2)C(C)(C)C.[Cl-].[Cl-]
drug_2165	CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
drug_8323	C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)N
drug_16132309	C[C@@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)N
drug_179393	CC(C)CC[C@H]([C@@](C)([C@H]1CCC2([C@@]1(C[C@H]([C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)O)C)O)O)O
drug_11282394	C1=CC(=C(C=C1CCC(=O)C2=C(C=C(C(=C2O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O
drug_27880	C(C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Fe+3]
drug_128144	C1CN(CC=C1)NC(=O)NC2=CC=NC=C2
drug_3544	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCN
drug_83970	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)([C@H](CO)O)O)N)O
drug_9931954	CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
drug_9958	CC1=CC(=C(C=C1)O)O
drug_148408	CC(=O)N(C1=CC2=C(C=C1)C3=CC=CC=C3C2)Br
drug_588214	C1C2=CC=CC3=C2C(=CC=C3)CO1
drug_443390	COC1=C(C=C2C(=C1)CCN2C(=O)NC3=CC(=CC(=C3)C4=CN=CC=C4)F)C(F)(F)F
drug_7203539	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)OC(=O)C)C)C
drug_6436082	CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C=O)\C)/C
drug_4904	C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
drug_101133743	C[C@@H](C(=N[C@@H](CC1=CC=CC=C1)C(=N[C@@H](CC2=CC=C(C=C2)O)C(=N[C@@H](CC(=O)O)C(=N[C@@H](CCCCN)C(=N[C@@H](C(C)C)C(=N[C@@H](CC3=CC=CC=C3)C(=N[C@@H](CCC(=O)O)C(=N[C@@H](CCCCN)C(=N[C@@H](CC4=CC=CC=C4)C(=N[C@@H](CCCCN)C(=N[C@@H](CCC(=O)O)C(=N[C@@H](CC5=CC=CC=C5)C(=N[C@@H](CC6=CC=CC=C6)C(=N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)N=C([C@H](CCCCN)N=C([C@H](CC(C)C)N=C([C@H](CC7=CNC8=CC=CC=C87)N=C([C@H](CC(=O)O)N=C(C)O)O)O)O)O
drug_115208	CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4
drug_1645	C1=CC(=CC(=C1)N)C(=O)N
drug_8182	CCCCCCCCCCCC
drug_133669	C1CC(C(=O)C(C1)(C2=CC=CC=C2Cl)N)O
drug_6303	C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO
drug_72200024	CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC
drug_4211	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
drug_7015	C1=CC=C(C=C1)C2=CC=CC=C2N
drug_2391	CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3
drug_31475	C1=CC(=CC=C1OC2=C(C=C(C=C2)NC(=O)C3=C(C(=CC(=C3)I)I)O)Cl)Cl
drug_38479	CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]
drug_43157	C#CC1=CNC(=O)NC1=O
drug_56842164	CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C6=C(C=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C.C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
drug_46209426	C1=CC=C(C=C1)CNC(=O)C2=CSC(=N2)NC3=NC=NC=C3
drug_6918155	CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)O[C@H](O2)C6CCCCC6
drug_14805	O=[Ni]
drug_5311108	CC1=NC2=C(C=CC=C2OCC3=C(C=CC(=C3Cl)N(C)C(=O)CNC(=O)/C=C/C4=CN=C(C=C4)NC(=O)C)Cl)C=C1
drug_9903778	C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl.Cl
drug_9874913	CC1=NC=C(C=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)/C=C/CNC(=O)COC)C
drug_1110	C(CC(=O)O)C(=O)O
drug_6509979	CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)/C)O)C)OC)OC)C)\C
drug_6326659	CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)/CC2C[C@@H](OC(=O)C[C@@H](C[C@@H]3C[C@@H](C([C@@](O3)(C[C@@H]4C/C(=C\C(=O)OC)/CC(O4)/C=C/C([C@@]1(O2)O)(C)C)O)(C)C)O)O)[C@@H](C)O
drug_104745	CCC(=O)[O-]
drug_9841284	C1CCC(CC1)NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
drug_14421	COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1
drug_25104564	COC1=CC=CC=C1C2=CC(=NC=N2)NC3=CC=CC(=C3)CS(=O)(=O)N
drug_5281318	C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O
drug_2895	CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
drug_107994	C[C@@H](C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)O)N[C@@H](CCC3=CC=CC=C3)C(=O)O
drug_5284585	C1CC(=C(N2[C@H]1[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl
drug_163292	CCC[C@@H]1C2=C([C@@H]3[C@H](O1)CC(=O)O3)C(=O)C4=C(C2=O)C(=CC=C4)O
drug_26516	C1CC2CC1C3C2C(=O)N(C3=O)C4CCC(=O)NC4=O
drug_129863	C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C(=O)O
drug_73357	CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5
drug_1018	C1=CC=NC(=C1)C(=O)O
drug_5354	CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O
drug_67174	CC(CCC(=O)O)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
drug_37766	C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)O
drug_6989	CC1=CC(=C(C=C1)C(C)C)O
drug_91480	CCC1(C(=O)NC(=O)N1)C2=CC=CC=C2
drug_15478	C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2C[C@H]([C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O)O
drug_1598	B(C1=CC=CC=C1)(C2=CC=CC=C2)OCCN
drug_11778706	C1[C@@H]([C@H](O[C@H]1N2C3=NC=NC(=C3N=C2Cl)N)CO)O
drug_70746	C1=NC2=NNN=C2C(=N1)N
drug_57048972	CC(=O)[C@H]([C@@H]1N[C@H](C(S1)(C)C)C(=O)O)NC(=O)CC2=CC=CC=C2
drug_10302451	CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl
drug_4031	CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC
drug_125784	C1=C(NC=N1)C[C@@H](CF)N
drug_24883460	[H+].C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2.[Cl-]
drug_135618175	CCCC(=O)NC1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@H]4[C@@H]([C@H](O3)COC(=O)CCC)OP(=O)(O4)O
drug_150311	C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O
drug_11349	C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)O
drug_100943677	C[C@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#CCC5=CC=C(C=C5)S(=O)(=O)C)O)C6=CC=C(C=C6)N(C)C
drug_7067728	C1C2CC3CC1CC(C2)(C3)NC(=O)C4=NC5=CC=CC=C5N=C4
drug_6327546	C1=CC=C(C=C1)O[P+](=O)OC2=CC=CC=C2
drug_151075	C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)N
drug_10295883	CC(C)(C)C1=CC=C(C=C1)CNC(=S)NCC2=CC(=C(C=C2)NS(=O)(=O)C)F
drug_4077460	C1=CC=C(C=C1)C2=C(SC(=C2)C3=NC(=NO3)C4=CC(=CC=C4)C(F)(F)F)C(F)(F)F
drug_135406132	C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)O
drug_65554	C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C
drug_443103	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O
drug_153921	CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
drug_2125	CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)I
drug_13607752	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O)O
drug_9802841	COC1=C2C(=C(C=C1)C(=O)N=C3C(=CN(C=C3Cl)O)Cl)C=CC(=N2)C(F)(F)F
drug_2133	CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CCC5=CC(=O)C=CC54C)F)O)C)OC6(O2)CCCC6
drug_57404070	CCCCCN1C=C(C2=CC=CC=C21)C(=O)C34CC5CC(C3)CC(C5)C4
drug_163659	C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O
drug_134141	C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCCl
drug_4507	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
drug_9832136	CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[99Tc+7]
drug_15352	C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)N
drug_10508451	CC1=C(C(=O)O[C@H](C1)[C@@](C)([C@@]2(CC[C@@]3([C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(C(=O)C[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)O)O)C
drug_53378764	CN1C2=C(C=C(C=C2)OCCCC3CCN(CC3)CC4=CC=CC=C4)C=C1CN(C)CC#C
drug_8361	C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
drug_4679312	CCC(C(=O)OC1CC2CCC(C1)N2C)OC3=CC=C(C=C3)Cl
drug_493164	C1C2=C(C3=CC4=C(C=C3C(=C2C(=O)O1)C5=CC6=C(C=C5)OCO6)OCO4)O
drug_174706	CC1CN2CCCC3C2OC1CCCCCCC4(CCCN5C4OC(CCCCCC3)CC5)O
drug_6817	CN1C2=CC=CC=C2N=C3C1=CC=CC3=O
drug_9228	C1=CC=C2C(=C1)N=CO2
drug_135418940	C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
drug_2723920	C1(=NC(=O)NC(=O)N1)C(=O)[O-].[K+]
drug_11046097	CCC1(C(=O)C2=CC=CC=C2C1=O)CC3(CO3)C4=CC(=CC=C4)Cl
drug_56947150	C1CN2C(=N[C@H]([C@H]3[C@]2(C1(O)O)NC(=N3)N)COC(=O)N)N
drug_24437	[O-]S(=O)[O-].[Na+].[Na+]
drug_15506	CCCCC1CCCCC1
